source,target,kind,layer_from,layer_to
s099/sid434360,s099/sid434356,host,99,99
s099/sid434361,s099/sid434356,host,99,99
s099/sid434362,s099/sid434356,host,99,99
s099/sid434366,s099/sid434356,host,99,99
s099/sid434370,s099/sid434356,host,99,99
s099/sid434371,s099/sid434356,host,99,99
s099/sid434373,s099/sid434356,host,99,99
s099/sid434374,s099/sid434356,host,99,99
s091/sid416943,s099/sid434370,time,91,99
s091/sid416947,s099/sid434374,time,91,99
s091/sid416947,s091/sid416932,host,91,91
s091/sid416937,s099/sid434361,time,91,99
s091/sid416937,s091/sid416932,host,91,91
s091/sid416938,s099/sid434362,time,91,99
s091/sid416938,s091/sid416932,host,91,91
s091/sid416932,s099/sid434356,time,91,99
s091/sid416933,s099/sid434356,time,91,99
s091/sid416933,s091/sid416932,host,91,91
s091/sid416936,s099/sid434360,time,91,99
s091/sid416946,s099/sid434373,time,91,99
s091/sid416946,s091/sid416932,host,91,91
s091/sid416945,s099/sid434371,time,91,99
s091/sid416939,s099/sid434366,time,91,99
s091/sid416934,s091/sid416932,host,91,91
s091/sid416940,s091/sid416932,host,91,91
s091/sid416941,s091/sid416934,host,91,91
s091/sid416942,s091/sid416933,host,91,91
s091/sid416944,s091/sid416932,host,91,91
s084/sid391343,s091/sid416934,time,84,91
s084/sid391341,s091/sid416932,time,84,91
s084/sid1015371,s091/sid416945,time,84,91
s084/sid391342,s091/sid416933,time,84,91
s084/sid391342,s084/sid391341,host,84,84
s084/sid391346,s091/sid416941,time,84,91
s084/sid391346,s084/sid391343,host,84,84
s084/sid391351,s091/sid416943,time,84,91
s084/sid391347,s091/sid416937,time,84,91
s084/sid391347,s084/sid391342,host,84,84
s084/sid391349,s091/sid416940,time,84,91
s084/sid908198,s091/sid416939,time,84,91
s084/sid391345,s091/sid416936,time,84,91
s084/sid391352,s091/sid416944,time,84,91
s084/sid391352,s084/sid391341,host,84,84
s084/sid391348,s091/sid416938,time,84,91
s084/sid391353,s091/sid416946,time,84,91
s084/sid391353,s084/sid391341,host,84,84
s084/sid391354,s091/sid416947,time,84,91
s084/sid391350,s091/sid416942,time,84,91
s084/sid391350,s084/sid391341,host,84,84
s078/sid373340,s084/sid391345,time,78,84
s078/sid609536,s084/sid391343,time,78,84
s078/sid373346,s084/sid391353,time,78,84
s078/sid373346,s078/sid373338,host,78,78
s078/sid609537,s084/sid391346,time,78,84
s078/sid373344,s084/sid391352,time,78,84
s078/sid373343,s084/sid908198,time,78,84
s078/sid373348,s084/sid391354,time,78,84
s078/sid373337,s084/sid391341,time,78,84
s078/sid849780,s084/sid391348,time,78,84
s078/sid373338,s084/sid391342,time,78,84
s078/sid906446,s084/sid391351,time,78,84
s078/sid373341,s084/sid391347,time,78,84
s078/sid373341,s078/sid373337,host,78,78
s078/sid373342,s084/sid391350,time,78,84
s078/sid898971,s084/sid391349,time,78,84
s078/sid1014498,s084/sid1015371,time,78,84
s078/sid373350,s078/sid373337,host,78,78
s078/sid373352,s078/sid373338,host,78,78
s072/sid355431,s078/sid373341,time,72,78
s072/sid355431,s072/sid355428,host,72,72
s072/sid355432,s078/sid373342,time,72,78
s072/sid1011579,s078/sid1014498,time,72,78
s072/sid592584,s078/sid609536,time,72,78
s072/sid355435,s078/sid373343,time,72,78
s072/sid355435,s072/sid355428,host,72,72
s072/sid355433,s078/sid373344,time,72,78
s072/sid355429,s078/sid373338,time,72,78
s072/sid355430,s078/sid373340,time,72,78
s072/sid355430,s072/sid355428,host,72,72
s072/sid592585,s078/sid609537,time,72,78
s072/sid355441,s078/sid373352,time,72,78
s072/sid355436,s078/sid906446,time,72,78
s072/sid355440,s078/sid373348,time,72,78
s072/sid355434,s078/sid373346,time,72,78
s072/sid901721,s078/sid898971,time,72,78
s072/sid838754,s078/sid849780,time,72,78
s072/sid355428,s078/sid373337,time,72,78
s072/sid355438,s072/sid355429,host,72,72
s072/sid355439,s072/sid355429,host,72,72
s072/sid355443,s072/sid355428,host,72,72
s067/sid337664,s072/sid355438,time,67,72
s067/sid337664,s067/sid337657,host,67,67
s067/sid337665,s072/sid355436,time,67,72
s067/sid337665,s067/sid337656,host,67,67
s067/sid940272,s072/sid355439,time,67,72
s067/sid827279,s072/sid838754,time,67,72
s067/sid576308,s072/sid592584,time,67,72
s067/sid893768,s072/sid901721,time,67,72
s067/sid337660,s072/sid355432,time,67,72
s067/sid337660,s067/sid337656,host,67,67
s067/sid337656,s072/sid355428,time,67,72
s067/sid576309,s072/sid592585,time,67,72
s067/sid932464,s072/sid355440,time,67,72
s067/sid337661,s072/sid355435,time,67,72
s067/sid337661,s067/sid337656,host,67,67
s067/sid337658,s072/sid355431,time,67,72
s067/sid337658,s067/sid337656,host,67,67
s067/sid337667,s072/sid355441,time,67,72
s067/sid337663,s072/sid355434,time,67,72
s067/sid1012613,s072/sid1011579,time,67,72
s067/sid337662,s072/sid355433,time,67,72
s067/sid337662,s067/sid337657,host,67,67
s067/sid337657,s072/sid355429,time,67,72
s067/sid337659,s072/sid355430,time,67,72
s067/sid337666,s067/sid337656,host,67,67
s067/sid337668,s067/sid337656,host,67,67
s059/sid1014897,s067/sid1012613,time,59,67
