source,target,kind,layer_from,layer_to
s099/sid358610,s099/sid358608,host,99,99
s099/sid358611,s099/sid358608,host,99,99
s099/sid358613,s099/sid358608,host,99,99
s099/sid358615,s099/sid358608,host,99,99
s099/sid358616,s099/sid358608,host,99,99
s099/sid358617,s099/sid358608,host,99,99
s099/sid358618,s099/sid358610,host,99,99
s099/sid358619,s099/sid358608,host,99,99
s099/sid358620,s099/sid358618,host,99,99
s099/sid358628,s099/sid358608,host,99,99
s099/sid358629,s099/sid358608,host,99,99
s099/sid358630,s099/sid358608,host,99,99
s099/sid358638,s099/sid358608,host,99,99
s099/sid358644,s099/sid358608,host,99,99
s099/sid358648,s099/sid358608,host,99,99
s099/sid358652,s099/sid358608,host,99,99
s091/sid339176,s099/sid358644,time,91,99
s091/sid339156,s099/sid358615,time,91,99
s091/sid339156,s091/sid339150,host,91,91
s091/sid339152,s099/sid358610,time,91,99
s091/sid339152,s091/sid339150,host,91,91
s091/sid339177,s099/sid358652,time,91,99
s091/sid1047247,s099/sid358648,time,91,99
s091/sid339157,s099/sid358619,time,91,99
s091/sid339157,s091/sid339150,host,91,91
s091/sid339165,s099/sid358629,time,91,99
s091/sid339165,s091/sid339150,host,91,91
s091/sid339166,s099/sid358628,time,91,99
s091/sid339166,s091/sid339150,host,91,91
s091/sid966744,s099/sid358630,time,91,99
s091/sid339160,s099/sid358616,time,91,99
s091/sid339160,s091/sid339150,host,91,91
s091/sid339154,s099/sid358613,time,91,99
s091/sid339150,s099/sid358608,time,91,99
s091/sid339170,s099/sid358638,time,91,99
s091/sid339153,s099/sid358611,time,91,99
s091/sid339153,s091/sid339150,host,91,91
s091/sid339172,s091/sid339150,host,91,91
s084/sid836162,s091/sid339170,time,84,91
s084/sid1007716,s091/sid339177,time,84,91
s084/sid836161,s091/sid339165,time,84,91
s084/sid336667,s091/sid339153,time,84,91
s084/sid888565,s091/sid339166,time,84,91
s084/sid1019216,s091/sid339176,time,84,91
s084/sid336665,s091/sid339150,time,84,91
s084/sid336666,s091/sid339152,time,84,91
s084/sid926279,s091/sid966744,time,84,91
s084/sid336669,s091/sid339156,time,84,91
s084/sid336669,s084/sid336665,host,84,84
s084/sid1033371,s091/sid1047247,time,84,91
s084/sid729418,s091/sid339157,time,84,91
s084/sid336668,s091/sid339154,time,84,91
s084/sid336670,s091/sid339160,time,84,91
s084/sid336670,s084/sid336665,host,84,84
s084/sid336671,s084/sid336665,host,84,84
s084/sid336672,s084/sid336665,host,84,84
s084/sid336675,s084/sid336665,host,84,84
s078/sid883085,s084/sid888565,time,78,84
s078/sid320886,s084/sid1019216,time,78,84
s078/sid524361,s084/sid336666,time,78,84
s078/sid320876,s084/sid336670,time,78,84
s078/sid320876,s078/sid320869,host,78,78
s078/sid1021311,s084/sid1033371,time,78,84
s078/sid993349,s084/sid1007716,time,78,84
s078/sid320872,s084/sid336668,time,78,84
s078/sid320871,s084/sid336667,time,78,84
s078/sid320873,s084/sid336669,time,78,84
s078/sid320873,s078/sid320869,host,78,78
s078/sid730304,s084/sid729418,time,78,84
s078/sid904507,s084/sid926279,time,78,84
s078/sid320869,s084/sid336665,time,78,84
s078/sid320870,s084/sid336665,time,78,84
s078/sid320870,s078/sid320869,host,78,78
s078/sid890432,s084/sid836161,time,78,84
s078/sid952062,s084/sid836162,time,78,84
s078/sid320874,s078/sid320870,host,78,78
s078/sid320878,s078/sid320874,host,78,78
s078/sid320881,s078/sid320869,host,78,78
s078/sid320882,s078/sid320869,host,78,78
s078/sid320885,s078/sid320869,host,78,78
s078/sid320887,s078/sid320869,host,78,78
s078/sid320888,s078/sid320869,host,78,78
s078/sid320892,s078/sid320869,host,78,78
s078/sid320893,s078/sid320869,host,78,78
s072/sid292626,s078/sid320876,time,72,78
s072/sid292626,s072/sid292619,host,72,72
s072/sid292619,s078/sid320869,time,72,78
s072/sid292621,s078/sid320869,time,72,78
s072/sid292621,s072/sid292619,host,72,72
s072/sid292625,s078/sid320869,time,72,78
s072/sid292625,s072/sid292628,host,72,72
s072/sid593315,s078/sid993349,time,72,78
s072/sid593315,s072/sid593314,host,72,72
s072/sid507103,s078/sid524361,time,72,78
s072/sid292648,s078/sid320893,time,72,78
s072/sid292648,s072/sid292619,host,72,72
s072/sid292633,s078/sid320882,time,72,78
s072/sid292633,s072/sid292619,host,72,72
s072/sid879822,s078/sid883085,time,72,78
s072/sid292620,s078/sid320870,time,72,78
s072/sid292620,s072/sid292619,host,72,72
s072/sid1014577,s078/sid1021311,time,72,78
s072/sid593314,s078/sid320871,time,72,78
s072/sid949916,s078/sid952062,time,72,78
s072/sid292624,s078/sid320872,time,72,78
s072/sid292624,s072/sid292621,host,72,72
s072/sid881783,s078/sid890432,time,72,78
s072/sid716450,s078/sid730304,time,72,78
s072/sid895000,s078/sid904507,time,72,78
s072/sid292640,s078/sid320886,time,72,78
s072/sid292622,s078/sid320873,time,72,78
s072/sid292622,s072/sid292619,host,72,72
s072/sid292628,s078/sid320878,time,72,78
s072/sid292628,s072/sid292619,host,72,72
s072/sid292629,s072/sid292619,host,72,72
