id,layer,subfind_id,is_central,in_radius,has_host,has_time_edge,mass_total(1e10Msun/h)
s099/sid229933,99,229933,1,1,0,1,1879.917236328125
s099/sid229934,99,229934,0,1,1,1,58.63514709472656
s099/sid229938,99,229938,0,1,1,1,3.796818494796753
s099/sid229939,99,229939,0,1,1,1,5.851125717163086
s099/sid229940,99,229940,0,1,1,1,7.508051872253418
s099/sid229943,99,229943,0,1,1,1,4.9374823570251465
s099/sid229945,99,229945,0,1,1,1,3.1733715534210205
s099/sid229946,99,229946,0,1,1,1,2.560802936553955
s099/sid229950,99,229950,0,1,1,1,0.7151936292648315
s099/sid229951,99,229951,0,1,1,1,1.7098089456558228
s099/sid229955,99,229955,0,1,1,1,1.0970300436019897
s099/sid229956,99,229956,0,1,1,1,1.719538688659668
s099/sid229957,99,229957,0,1,1,1,1.2680782079696655
s099/sid229961,99,229961,0,1,1,0,0.22546721994876862
s099/sid229962,99,229962,0,1,1,1,1.3479975461959839
s099/sid229963,99,229963,0,1,1,1,1.1456493139266968
s099/sid229964,99,229964,0,1,1,1,1.0762189626693726
s099/sid229965,99,229965,0,1,1,1,1.2434579133987427
s099/sid229966,99,229966,0,1,1,0,0.1831495463848114
s099/sid229968,99,229968,0,1,1,0,0.14732947945594788
s099/sid229970,99,229970,0,1,1,1,0.7513070106506348
s099/sid229971,99,229971,0,1,1,1,0.9401236176490784
s099/sid229973,99,229973,0,1,1,1,0.7436686754226685
s099/sid229974,99,229974,0,1,1,1,0.7382638454437256
s099/sid229975,99,229975,0,1,1,1,0.8882085680961609
s099/sid229976,99,229976,0,1,1,1,0.7525540590286255
s099/sid229977,99,229977,0,1,1,1,0.33997446298599243
s099/sid229978,99,229978,0,1,1,1,0.6846838593482971
s099/sid229980,99,229980,0,1,1,0,0.11570066213607788
s099/sid229981,99,229981,0,1,1,1,0.5980338454246521
s099/sid229982,99,229982,0,1,1,0,0.10873060673475266
s099/sid229983,99,229983,0,1,1,1,0.7233967185020447
s099/sid229984,99,229984,0,1,1,1,0.34885555505752563
s099/sid229987,99,229987,0,1,1,1,0.5028082132339478
s099/sid229988,99,229988,0,1,1,1,0.6441922783851624
s099/sid229989,99,229989,0,1,1,1,0.6228139996528625
s099/sid229990,99,229990,0,1,1,1,0.608913779258728
s099/sid229991,99,229991,0,1,1,1,0.5961169004440308
s099/sid229993,99,229993,0,1,1,1,0.5892325639724731
s099/sid229995,99,229995,0,1,1,1,0.17656946182250977
s099/sid229997,99,229997,0,1,1,1,0.5770248770713806
s099/sid230000,99,230000,0,1,1,1,0.47415050864219666
s099/sid230001,99,230001,0,1,1,1,0.45244118571281433
s099/sid230002,99,230002,0,1,1,1,0.4877472221851349
s099/sid230003,99,230003,0,1,1,1,0.45936161279678345
s099/sid230007,99,230007,0,1,1,1,0.38881057500839233
s099/sid230010,99,230010,0,1,1,1,0.3781733214855194
s099/sid230011,99,230011,0,1,1,1,0.408159077167511
s099/sid230014,99,230014,0,1,1,1,0.3813493251800537
s099/sid230016,99,230016,0,1,1,1,0.3709797263145447
s099/sid230020,99,230020,0,1,1,1,0.34712034463882446
s099/sid230021,99,230021,0,1,1,1,0.34184619784355164
s099/sid230024,99,230024,0,1,1,1,0.32946309447288513
s099/sid230026,99,230026,0,1,1,1,0.3219349980354309
s099/sid230027,99,230027,0,1,1,1,0.28854718804359436
s099/sid230028,99,230028,0,1,1,1,0.3098425567150116
s099/sid230029,99,230029,0,1,1,1,0.29642120003700256
s099/sid230032,99,230032,0,1,1,1,0.28514564037323
s099/sid230036,99,230036,0,1,1,1,0.2836843430995941
s099/sid230037,99,230037,0,1,1,1,0.26688164472579956
s099/sid230039,99,230039,0,1,1,1,0.2900599241256714
s099/sid230041,99,230041,0,1,1,1,0.2824708819389343
s099/sid230042,99,230042,0,1,1,1,0.2773852050304413
s099/sid230044,99,230044,0,1,1,1,0.23388169705867767
s099/sid230046,99,230046,0,1,1,1,0.2505023181438446
s099/sid230048,99,230048,0,1,1,1,0.23182205855846405
